tile,unit,zone,url
10SGJ5834,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5834.tif
10SGJ5835,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5835.tif
10SGJ5836,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5836.tif
10SGJ5837,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5837.tif
10SGJ5838,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5838.tif
10SGJ5839,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5839.tif
10SGJ5840,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5840.tif
10SGJ5841,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5841.tif
10SGJ5842,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5842.tif
10SGJ5843,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5843.tif
10SGJ5844,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5844.tif
10SGJ5845,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5845.tif
10SGJ5846,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5846.tif
10SGJ5847,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5847.tif
10SGJ5848,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5848.tif
10SGJ5849,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5849.tif
10SGJ5900,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5900.tif
10SGJ5901,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5901.tif
10SGJ5902,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5902.tif
10SGJ5903,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5903.tif
10SGJ5904,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5904.tif
10SGJ5905,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5905.tif
10SGJ5906,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5906.tif
10SGJ5907,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5907.tif
10SGJ5908,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5908.tif
10SGJ5909,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5909.tif
10SGJ5910,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5910.tif
10SGJ5911,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5911.tif
10SGJ5912,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5912.tif
10SGJ5913,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5913.tif
10SGJ5914,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5914.tif
10SGJ5915,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5915.tif
10SGJ5916,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5916.tif
10SGJ5917,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5917.tif
10SGJ5918,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5918.tif
10SGJ5919,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5919.tif
10SGJ5920,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5920.tif
10SGJ5921,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5921.tif
10SGJ5922,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5922.tif
10SGJ5923,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5923.tif
10SGJ5924,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5924.tif
10SGJ5925,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5925.tif
10SGJ5926,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5926.tif
10SGJ5927,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5927.tif
10SGJ5928,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5928.tif
10SGJ5929,ca_sierranevada_5_2022_TahoeWest,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_5_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5929.tif
10SGJ4445,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4445.tif
10SGJ4545,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4545.tif
10SGJ4646,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4646.tif
10SGJ4647,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4647.tif
10SGJ4747,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4747.tif
10SGJ4748,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4748.tif
10SGJ4847,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4847.tif
10SGJ4848,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4848.tif
10SGJ4948,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ4948.tif
10SGJ5049,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5049.tif
10SGJ5149,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5149.tif
10SGJ5150,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5150.tif
10SGJ5249,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5249.tif
10SGJ5250,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5250.tif
10SGJ5350,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5350.tif
10SGJ5450,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5450.tif
10SGJ5451,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5451.tif
10SGJ5452,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5452.tif
10SGJ5550,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5550.tif
10SGJ5551,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5551.tif
10SGJ5552,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5552.tif
10SGJ5553,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5553.tif
10SGJ5650,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5650.tif
10SGJ5651,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5651.tif
10SGJ5652,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5652.tif
10SGJ5653,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5653.tif
10SGJ5750,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5750.tif
10SGJ5751,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5751.tif
10SGJ5752,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5752.tif
10SGJ5753,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5753.tif
10SGJ5850,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5850.tif
10SGJ5851,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5851.tif
10SGJ5852,ca_sierranevada_6_2022,10,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_6_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_bh_10SGJ5852.tif
11SKC3988,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3988.tif
11SKC3989,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3989.tif
11SKC3990,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3990.tif
11SKC3991,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3991.tif
11SKC3992,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3992.tif
11SKC3993,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3993.tif
11SKC3994,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3994.tif
11SKC3995,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3995.tif
11SKC3996,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3996.tif
11SKC3997,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3997.tif
11SKC3998,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3998.tif
11SKC3999,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC3999.tif
11SKC4088,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4088.tif
11SKC4089,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4089.tif
11SKC4090,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4090.tif
11SKC4091,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4091.tif
11SKC4092,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4092.tif
11SKC4093,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4093.tif
11SKC4094,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4094.tif
11SKC4095,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4095.tif
11SKC4096,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4096.tif
11SKC4097,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4097.tif
11SKC4098,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4098.tif
11SKC4099,ca_sierranevada_8_2022_TahoeEast,11,https://prd-tnm.s3.amazonaws.com/StagedProducts/Elevation/OPR/Projects/CA_SierraNevada_B22/CA_SierraNevada_8_2022/TIFF/USGS_OPR_CA_SierraNevada_B22_11SKC4099.tif
